SummaryNodes,SummaryEdges,NodeThreshold,EdgeThreshold,Objective,TestObjective
408,12046,7295,42395,376.2966,174.4502
409,12066,7295,42395,376.2504,174.4502
410,12071,7295,42395,374.9085,174.4498
411,12090,7295,42395,374.8020,174.4491
412,12101,7295,42395,374.7098,174.4473
413,12109,7295,42395,374.6715,174.4472
414,12122,7295,42395,374.6636,174.4466
415,12129,7295,42395,374.1626,174.4464
416,12136,7295,42395,374.0599,174.4447
417,12139,7295,42395,374.0260,174.4447
418,12218,7295,42395,374.0189,174.4437
419,12222,7295,42395,373.8330,174.4428
420,12244,7295,42395,372.2902,174.0218
421,12247,7295,42395,371.8047,174.0207
422,12250,7295,42395,371.6382,174.0207
423,12256,7295,42395,371.6080,174.0180
424,12273,7295,42395,371.2876,174.0180
425,12281,7295,42395,370.3779,174.0180
426,12296,7295,42395,370.3177,173.9683
427,12301,7295,42395,370.2559,173.9630
428,12319,7295,42395,370.2501,173.9186
429,12324,7295,42395,370.2416,173.9102
430,12339,7295,42395,370.2320,173.7418
431,12345,7295,42395,370.1222,173.7284
432,12351,7295,42395,370.1088,173.7283
433,12353,7295,42395,370.1026,173.7282
434,12368,7295,42395,370.0535,173.6865
435,12382,7295,42395,370.0306,173.6328
436,12393,7295,42395,369.9999,173.6312
437,12396,7295,42395,369.9395,173.6312
438,12400,7295,42395,369.9207,173.6308
439,12404,7295,42395,369.9011,173.6303
440,12410,7295,42395,369.8803,173.6300
441,12493,7295,42395,369.8584,173.6082
442,12494,7295,42395,369.8167,173.6082
443,12527,7295,42395,369.0371,173.5931
444,12542,7295,42395,368.8772,173.5517
445,12551,7295,42395,368.8711,173.5304
446,12554,7295,42395,368.8507,173.4968
447,12590,7295,42395,368.8150,173.4968
448,12618,7295,42395,368.5780,173.4302
449,12633,7295,42395,368.5143,173.4103
450,12643,7295,42395,368.4963,173.4091
451,12649,7295,42395,368.1957,173.3542
452,12652,7295,42395,368.1379,173.3377
453,12662,7295,42395,368.1286,173.3181
454,12686,7295,42395,368.1176,173.3162
455,12691,7295,42395,367.6013,173.3162
456,12740,7295,42395,367.5543,173.3162
457,12747,7295,42395,366.6978,173.3159
458,12781,7295,42395,366.5885,173.3158
459,12821,7295,42395,366.4751,173.3151
460,12830,7295,42395,366.2245,172.6196
461,12833,7295,42395,365.3598,172.6180
462,12837,7295,42395,365.3556,172.6081
463,12844,7295,42395,365.3492,172.5893
464,12985,7295,42395,365.3398,172.5860
465,12996,7295,42395,364.3623,172.5841
466,13178,7295,42395,363.7981,172.5827
467,13216,7295,42395,363.5316,172.5814
468,13221,7295,42395,363.3765,172.5814
469,13224,7295,42395,363.2328,172.5811
470,13253,7295,42395,362.8442,172.5811
471,13255,7295,42395,362.4914,172.5811
472,13269,7295,42395,362.3579,172.5810
473,13282,7295,42395,361.0240,172.5807
474,13294,7295,42395,360.6778,172.5237
475,13297,7295,42395,360.5067,172.5211
476,13300,7295,42395,360.5003,172.5115
477,13302,7295,42395,360.4762,172.5040
478,13315,7295,42395,349.3175,172.4381
479,13319,7295,42395,349.1198,172.4368
480,13329,7295,42395,348.1096,172.4313
481,13334,7295,42395,348.0928,172.4214
482,13378,7295,42395,348.0633,172.3883
483,13382,7295,42395,347.6772,172.3837
484,13449,7295,42395,347.6634,172.3823
485,13463,7295,42395,345.9680,172.3805
486,13482,7295,42395,345.8577,172.3794
