SummaryNodes,SummaryEdges,NodeThreshold,EdgeThreshold,Objective,TestObjective
467,26938,7295,42395,398.7747,159.1318
468,26963,7295,42395,398.0344,159.1271
469,26967,7295,42395,397.9740,159.1253
470,27012,7295,42395,397.9500,159.1180
471,27038,7295,42395,397.8754,158.9209
472,27065,7295,42395,396.8483,158.9175
473,27088,7295,42395,396.8351,158.9056
474,27097,7295,42395,396.7968,158.9053
475,27105,7295,42395,396.7297,158.9051
476,27112,7295,42395,396.6119,158.9050
477,27147,7295,42395,396.5873,158.9029
478,27225,7295,42395,396.5830,158.8713
479,27265,7295,42395,396.5555,158.8676
480,27328,7295,42395,396.3210,158.8659
481,27338,7295,42395,396.3108,158.8654
482,27366,7295,42395,396.2430,158.8611
483,27425,7295,42395,396.2117,158.8583
484,27443,7295,42395,396.1988,158.8493
485,27502,7295,42395,396.1695,158.8435
486,27529,7295,42395,396.1646,158.8377
487,27572,7295,42395,396.1465,158.8317
488,27577,7295,42395,396.1359,158.8316
489,27591,7295,42395,396.0257,158.8306
490,27637,7295,42395,395.8920,158.8273
491,27694,7295,42395,395.7810,158.8205
492,27721,7295,42395,395.7704,158.8158
493,27765,7295,42395,395.6984,158.8127
494,27780,7295,42395,395.6239,158.8115
495,27804,7295,42395,395.5105,158.8091
496,27861,7295,42395,395.5068,158.8071
497,27872,7295,42395,395.4868,158.8071
498,27927,7295,42395,394.2880,158.8032
499,27934,7295,42395,394.2799,158.8017
500,27958,7295,42395,393.7014,158.7951
501,27962,7295,42395,393.6430,158.7947
502,27982,7295,42395,393.3346,158.7911
503,28063,7295,42395,393.1611,158.7852
504,28110,7295,42395,393.1373,158.7811
505,28119,7295,42395,393.1156,158.7761
506,28149,7295,42395,393.0225,158.7289
507,28186,7295,42395,393.0014,158.7261
508,28220,7295,42395,392.8889,158.7241
509,28248,7295,42395,392.5942,158.7189
510,28289,7295,42395,391.9979,158.6897
511,28298,7295,42395,385.4025,158.6895
512,28341,7295,42395,385.3492,158.6764
513,28368,7295,42395,385.2766,158.6729
514,28461,7295,42395,385.0954,158.6729
515,28503,7295,42395,385.0655,158.6672
516,28515,7295,42395,384.3250,158.6665
517,28519,7295,42395,384.2596,158.6662
518,28569,7295,42395,384.0778,158.6093
519,28609,7295,42395,384.0453,158.6089
520,28629,7295,42395,383.5117,158.6059
521,28646,7295,42395,383.1284,158.6049
522,28650,7295,42395,382.9811,158.6048
523,28668,7295,42395,382.9478,158.6029
524,28710,7295,42395,382.9451,158.2551
525,28716,7295,42395,382.5669,158.2550
526,28744,7295,42395,381.9307,158.2480
527,28775,7295,42395,381.8341,158.2452
528,28782,7295,42395,381.7598,158.2449
529,28790,7295,42395,381.7529,158.2395
530,28847,7295,42395,381.6854,158.2338
531,28853,7295,42395,381.5533,158.2338
532,28862,7295,42395,381.4128,158.2324
533,28867,7295,42395,381.3761,158.2323
534,28868,7295,42395,381.3425,158.2323
535,28915,7295,42395,381.1182,158.2297
536,28923,7295,42395,380.9993,158.2297
537,28932,7295,42395,380.9684,158.2295
538,28982,7295,42395,380.8106,158.2295
539,29236,7295,42395,380.6680,157.9500
540,29266,7295,42395,380.1417,157.9451
541,29456,7295,42395,380.1205,157.8352
542,29463,7295,42395,379.6523,157.8319
543,29525,7295,42395,376.2233,157.8296
544,29530,7295,42395,376.0132,157.8293
545,29541,7295,42395,375.4423,157.8288
546,29552,7295,42395,375.3282,157.8288
547,29556,7295,42395,375.2859,157.8287
548,29573,7295,42395,374.9799,157.8284
549,29597,7295,42395,374.9765,157.8247
550,29627,7295,42395,374.9171,157.8235
551,29631,7295,42395,374.8009,157.8234
552,29644,7295,42395,374.5995,157.8227
553,29646,7295,42395,374.1167,157.8227
554,29688,7295,42395,373.3464,157.8227
555,29717,7295,42395,373.1670,157.7862
556,29769,7295,42395,373.1018,157.7830
557,29828,7295,42395,373.0740,157.2289
558,29997,7295,42395,372.6797,157.2117
559,30044,7295,42395,372.1564,157.2115
560,30090,7295,42395,372.0646,157.1961
561,30124,7295,42395,371.7991,157.1876
562,30168,7295,42395,371.6718,157.1832
563,30202,7295,42395,371.5717,157.1788
564,30218,7295,42395,371.4442,157.1762
565,30239,7295,42395,371.2619,157.1670
566,30253,7295,42395,371.1907,157.1615
567,30295,7295,42395,371.1235,157.1556
568,30329,7295,42395,371.1157,157.1541
569,30342,7295,42395,370.5886,157.1541
570,30394,7295,42395,370.5519,157.1442
571,30439,7295,42395,370.5218,157.1425
572,30443,7295,42395,370.4957,157.1424
573,30453,7295,42395,369.4580,157.1423
574,30463,7295,42395,369.4563,157.1418
575,30479,7295,42395,369.3174,157.1402
576,30528,7295,42395,369.2826,157.1245
577,30620,7295,42395,368.7743,157.0828
578,30624,7295,42395,368.0823,157.0828
579,30628,7295,42395,368.0499,157.0827
580,30641,7295,42395,367.9458,157.0706
581,30647,7295,42395,367.7300,157.0701
582,30667,7295,42395,367.6346,157.0691
583,30673,7295,42395,367.5230,157.0690
584,30680,7295,42395,367.4728,157.0690
585,30686,7295,42395,367.4278,157.0689
586,30703,7295,42395,365.5641,157.0687
587,30704,7295,42395,365.5520,157.0687
588,30723,7295,42395,365.4315,157.0683
589,30768,7295,42395,365.4040,157.0648
590,30772,7295,42395,365.3728,157.0648
591,30795,7295,42395,365.3313,157.0612
592,30838,7295,42395,365.2177,157.0595
593,30864,7295,42395,365.1184,157.0573
594,30916,7295,42395,364.5780,157.0512
595,30965,7295,42395,364.2733,157.0432
596,30998,7295,42395,364.1562,157.0396
597,31021,7295,42395,364.0317,157.0356
598,31035,7295,42395,364.0249,157.0272
599,31070,7295,42395,363.9446,157.0249
600,31133,7295,42395,363.9072,157.0226
601,31145,7295,42395,363.8954,157.0208
602,31156,7295,42395,363.8468,157.0208
603,31171,7295,42395,363.8458,157.0201
604,31181,7295,42395,363.4753,157.0191
605,31240,7295,42395,363.4460,157.0132
606,31245,7295,42395,363.3974,157.0129
607,31256,7295,42395,363.2835,157.0104
608,31300,7295,42395,362.6091,157.0011
609,31343,7295,42395,362.3585,156.9270
610,31395,7295,42395,362.3036,156.9098
611,31402,7295,42395,362.0241,156.9096
612,31434,7295,42395,361.9704,156.9095
613,31527,7295,42395,361.3881,156.9026
